Name	HUCZ	CBTG	FGWY	KPAQ	OEPG	QAJI
JPXA	72	7	3	5	5	8
VHRT	74	11	6	8	0	1
IWTL	96	2	0	0	1	1
UHHL	35	0	16	39	6	4
YBNP	29	2	35	21	7	6
FXRI	69	8	4	6	11	2
BYQG	73	9	7	3	0	8
DKYQ	48	49	2	0	0	1
CTPS	92	2	0	0	2	4
FMOA	25	1	7	13	46	8
ASHE	20	75	0	1	0	4
QOKS	55	8	14	2	12	9
IJAH	10	61	25	0	3	1
LCEX	54	12	2	23	7	2
PYOQ	66	18	1	7	3	5
BNYJ	61	6	14	15	3	1
WSPQ	27	2	5	39	7	20
BSAD	63	30	2	4	0	1
BRRM	18	48	6	22	4	2
YBMZ	48	38	5	2	0	7
FYRN	57	3	10	1	23	6
LYWC	98	1	0	0	0	1
EJOA	42	26	11	2	10	9
UBFH	71	11	14	0	3	1
MOCP	20	10	54	12	3	1
UVBS	97	0	1	0	1	1
MENF	14	37	25	11	12	1
ODFM	28	56	14	1	0	1
BOEK	22	51	15	6	1	5
MCCD	69	14	9	2	0	6
IHKQ	7	66	3	5	11	8
RHOH	75	11	3	5	3	3
RBZW	64	20	2	0	5	9
XLLT	95	4	0	0	0	1
LKML	27	0	3	62	2	6
TFIQ	84	2	11	2	0	1
BLQV	50	1	15	8	19	7
EYJQ	49	7	8	30	0	6
EFUY	82	13	1	1	2	1
BGPH	92	0	4	2	0	2
QQXM	14	1	21	57	6	1
XDSE	45	54	0	0	0	1
NCQW	50	6	6	9	0	29
EWAG	0	75	0	14	2	9
FSCT	70	27	2	0	0	1
EXUP	27	20	25	2	16	10
NTCU	31	61	0	0	0	8
YRDY	17	73	7	2	0	1
OUKS	10	8	72	9	0	1
FOOS	77	21	0	0	1	1
DLKE	74	15	9	1	0	1
CFSX	83	7	3	6	0	1
GVQA	90	3	3	3	0	1
MGXF	84	11	0	3	0	2
NJAU	81	5	5	6	2	1
QISC	37	53	6	3	0	1
FCNB	66	33	0	0	0	1
WXJA	86	2	1	8	1	2
HMAJ	65	4	17	12	0	2
VJWB	59	40	0	0	0	1
VMSB	70	11	13	3	2	1
KPMN	1	55	11	11	8	14
QWLK	52	36	6	1	0	5
SUHJ	98	0	1	0	0	1
WFTP	65	4	8	3	5	15
ZHJH	77	5	10	3	0	5
CLYY	54	20	9	16	0	1
OAQL	89	8	0	1	0	2
PAFI	12	32	27	15	13	1
RLAB	77	13	0	5	3	2
KYRI	25	51	10	9	0	5
QOJP	8	35	6	0	19	32
UUIP	44	0	25	20	5	6
SNGB	43	20	36	0	0	1
MHTN	88	5	1	4	1	1
PCIQ	92	6	0	0	1	1
MVNQ	86	8	0	4	0	2
XPCA	60	10	28	1	0	1
PHXX	34	40	0	22	2	2
FBPM	84	3	7	2	3	1
YVLE	37	10	12	14	6	21
WPNB	69	8	1	13	8	1
WPMX	61	38	0	0	0	1
PKTW	40	6	15	38	0	1
HLYT	65	34	0	0	0	1
BDJI	41	14	14	23	7	1
NBFL	13	38	24	16	8	1
MZEK	78	15	3	3	0	1
ZCYM	50	23	19	7	0	1
HHAM	56	28	3	9	3	1
QWHM	23	1	5	64	1	6
CQJR	88	7	0	1	2	2
ZAOT	72	4	15	1	2	6
XZLN	20	2	58	15	4	1
WNWX	41	35	7	10	2	5
LPKJ	40	13	46	0	0	1
KXDD	84	0	10	0	5	1
TOLI	92	0	5	0	2	1
UBQY	43	7	39	2	5	4
ZOPF	55	44	0	0	0	1
USRW	26	19	37	10	0	8
YDRH	63	6	12	3	2	14
CLMA	36	40	9	10	2	3
INAL	2	55	10	31	1	1
EYUJ	26	64	0	8	0	2
YSXK	80	7	10	0	2	1
KTJA	44	33	15	2	0	6
AMCC	4	65	21	2	2	6
JTEP	91	4	2	1	1	1
RYSR	62	31	4	2	0	1
DDMF	69	28	2	0	0	1
ZVRG	71	16	1	5	3	4
TUWW	47	51	1	0	0	1
HIWG	46	10	21	12	0	11
UEBG	75	20	0	2	1	2
ILGD	58	7	14	18	0	3
IHRN	56	30	7	3	3	1
NTJL	75	4	10	3	2	6
JNAA	73	24	0	0	1	2
EETR	84	9	0	1	1	5
KHPJ	72	6	1	12	7	2
HWRB	62	11	24	0	1	2
AHOT	19	21	8	18	12	22
ZVXU	31	42	24	0	0	3
QAUV	97	0	0	0	1	2
XCNM	77	18	1	0	3	1
SQCJ	21	28	43	0	6	2
XNOB	13	44	11	8	23	1
PFIL	64	6	24	1	1	4
VNBC	57	8	26	2	3	4
YHVK	97	2	0	0	0	1
XVZA	18	42	33	4	2	1
NGZX	53	45	0	0	1	1
TUYI	29	64	0	2	4	1
EEFL	11	36	35	16	0	2
HUJN	26	71	0	0	2	1
MATW	31	66	1	1	0	1
OOOB	99	0	0	0	0	1
SCDP	24	47	15	11	0	3
EFNZ	6	3	85	3	0	3
FIWG	5	51	43	0	0	1
WGVM	97	1	1	0	0	1
VXUD	31	35	25	1	2	6
XOMN	11	40	27	7	4	11
PLAP	59	5	9	17	5	5
KRGX	45	26	25	0	2	2
NBAI	50	42	1	0	3	4
WJDJ	93	4	0	2	0	1
DGIQ	85	9	5	0	0	1
CZDA	64	0	29	0	1	6
IGXE	41	29	18	5	2	5
LATP	63	18	6	9	3	1
IWFJ	38	8	19	2	4	29
KVSC	54	41	1	3	0	1
GYVV	2	43	19	18	6	12
TNIP	69	28	0	1	0	2
BZWU	81	6	4	1	4	4
OIMW	23	53	19	0	3	2
BMVU	98	1	0	0	0	1
UUDV	95	0	3	0	1	1
WMDM	44	46	8	1	0	1
WXHQ	80	12	1	0	0	7
IHZZ	96	0	3	0	0	1
LTJL	13	80	5	1	0	1
QOBA	91	1	5	2	0	1
HEAO	68	27	0	1	0	4
ZWMY	71	25	1	1	0	2
VKTI	91	7	1	0	0	1
YIJV	34	65	0	0	0	1
KXBN	41	44	13	1	0	1
DSWE	58	20	2	16	2	2
YYGE	56	8	10	1	1	24
RDMM	41	13	20	0	13	13
AIZA	44	9	34	11	1	1
SUTW	69	16	6	5	2	2
EGIW	22	27	35	3	7	6
PQHP	72	15	12	0	0	1
PYNB	42	41	6	6	1	4
IULY	6	79	10	1	3	1
FDCQ	31	14	30	3	4	18
MCBE	91	5	0	3	0	1
ACVQ	46	34	1	7	5	7
DROL	90	4	4	1	0	1
JYPH	51	14	17	16	0	2
GDWX	88	2	2	5	0	3
ZPRM	56	41	2	0	0	1
RBEP	38	10	31	14	6	1
ASPN	12	48	5	29	1	5
PGUJ	22	16	19	35	1	7
HWKR	55	4	34	5	1	1
HQTS	28	12	19	7	33	1
OLMD	34	48	12	0	0	6
RIVZ	26	42	31	0	0	1
MJEM	66	9	17	6	0	2
MXZP	2	3	22	56	6	11
SEOR	97	1	1	0	0	1
BIJE	71	28	0	0	0	1
VBUE	45	28	14	2	2	9
ECHU	74	12	2	3	1	8
HVJT	54	23	17	3	1	2
VHEA	24	14	11	21	21	9
PNSA	11	66	3	15	0	5
GHPW	97	1	1	0	0	1
MBNG	39	50	0	8	2	1
CEWC	59	12	22	4	2	1
LGSQ	62	29	4	2	1	2
XYIT	20	13	13	38	6	10
FIDW	1	38	49	0	7	5
FDRH	9	32	39	6	11	3
HVKT	80	17	1	0	1	1
PIYR	89	9	1	0	0	1
PPGI	81	11	1	1	2	4
RQVZ	8	78	5	8	0	1
YLNH	41	54	2	0	2	1
QNGU	33	33	1	2	23	8
OYAV	58	23	8	8	1	2
YQGC	31	66	0	2	0	1
VIEI	74	15	9	1	0	1
EWHI	92	0	0	6	1	1
VDWY	82	11	3	2	1	1
LOFH	80	6	5	2	5	2
PGEK	94	0	4	0	1	1
DQSG	1	52	45	0	1	1
GWNO	85	1	0	6	7	1
NXBY	95	3	0	0	1	1
ULEU	13	45	29	4	8	1
VFNR	29	45	12	1	4	9
FBKB	36	32	3	8	8	13
VERA	95	2	2	0	0	1
RMSZ	84	8	1	1	1	5
LWPL	47	44	2	0	3	4
DTBR	66	28	0	5	0	1
IUGZ	67	4	26	2	0	1
RGFW	93	0	1	4	0	2
VKSV	70	26	0	3	0	1
RAUW	86	13	0	0	0	1
ZLEM	51	33	3	8	4	1
GHUY	37	61	0	0	0	2
KNCJ	90	8	1	0	0	1
WUJF	41	8	35	4	3	9
GIXA	63	1	2	29	2	3
QTRV	46	29	13	0	3	9
JQNJ	76	6	16	0	1	1
LAWR	23	5	51	2	18	1
NJWB	29	3	16	3	24	25
CAIV	67	12	18	1	1	1
TXPQ	11	26	11	32	17	3
SZNP	11	28	35	0	17	9
KHIM	11	61	21	5	0	2
OPIM	79	18	1	1	0	1
KXGP	86	9	0	2	0	3
ZNXA	25	49	19	3	0	4
JGUX	86	4	9	0	0	1
NFEQ	22	11	6	11	5	45
KVLR	28	41	18	10	0	3
KNJR	74	8	15	0	2	1
LNAY	60	9	20	7	1	3
YJHT	90	0	5	1	2	2
PSZF	29	6	64	0	0	1
RWMV	77	4	8	7	2	2
CMFF	1	60	10	19	3	7
ARQH	11	38	37	3	3	8
SFFY	94	0	0	5	0	1
VCPC	30	16	20	15	16	3
KKRJ	97	1	1	0	0	1
MJTB	10	48	38	2	0	2
MENE	8	2	71	8	6	5
UYJK	92	5	1	0	1	1
QJFO	23	74	0	1	1	1
CUZB	17	49	25	8	0	1
IFIR	57	23	1	16	0	3
NCLC	46	41	9	1	1	2
GXYO	0	44	22	24	6	4
OTUT	63	0	13	6	1	17
NZUR	50	16	31	1	1	1
EZIF	34	58	1	3	3	1
JTFW	25	64	9	1	0	1
HULK	73	5	14	1	2	5
OOKP	62	14	21	0	2	1
IIKW	51	6	1	40	0	2
XRSY	78	21	0	0	0	1
CUGC	56	7	21	10	5	1
PUDV	98	0	0	1	0	1
SKGI	38	46	11	3	1	1
PQUK	39	59	1	0	0	1
LGUG	31	57	2	4	1	5
JBRR	78	4	14	1	0	3
PUKN	39	48	8	4	0	1
EFKE	30	13	33	16	2	6
KMBL	13	83	2	0	1	1
WXVO	57	39	2	1	0	1
BYVZ	60	13	20	0	1	6
UETM	8	8	75	3	5	1
FEQL	94	0	0	4	0	2
FPQM	47	19	6	15	9	4
MKWS	66	3	22	6	0	3
YJVT	65	4	29	0	1	1
JPZU	87	10	0	1	0	2
PISJ	29	38	10	9	0	14
CMNO	71	4	22	0	1	2
FMYM	53	46	0	0	0	1
TSNB	42	6	33	2	7	10
LOBH	41	13	5	34	0	7
HVXV	89	8	1	0	0	2
MDUS	77	11	7	2	2	1
MABK	90	6	2	0	1	1
JYBS	36	44	19	0	0	1
AYUV	68	11	0	3	17	1
RSUP	66	28	3	1	1	1
YWXH	10	39	7	1	5	38
AUTC	75	11	6	4	2	2
XRIS	35	48	10	0	5	2
UTHF	19	59	19	0	1	2
CTVJ	66	22	2	0	3	7
FOYI	9	7	18	39	25	2
MGNE	66	1	22	3	2	6
WUPA	21	58	20	0	0	1
UOAR	47	17	14	9	6	7
ULRE	99	0	0	0	0	1
YXBU	68	9	8	5	2	8
TEIF	34	45	4	7	0	10
YUUE	77	5	9	8	0	1
PRVA	25	60	14	0	0	1
UZWS	29	8	8	34	4	17
EPCZ	95	2	1	1	0	1
ZTDV	28	56	6	7	2	1
KTYN	20	21	11	21	11	16
EGMR	5	12	2	28	16	37
UPSG	46	23	5	0	8	18
JZSB	30	34	15	15	5	1
HQJV	79	10	1	3	4	3
DHRA	77	21	0	1	0	1
YEHN	37	10	49	3	0	1
TCYZ	23	25	12	29	7	4
XZUF	10	9	68	0	9	4
RIET	59	28	3	4	3	3
PUGF	89	10	0	0	0	1
QEBJ	76	0	5	10	5	4
KSBE	65	12	9	3	5	6
HZNG	68	24	6	1	0	1
LSBW	22	55	19	0	3	1
RHPD	53	1	3	39	2	2
NKDX	77	14	4	3	0	2
SKMH	58	4	3	27	6	2
OONI	32	31	17	14	5	1
XDLM	16	64	0	4	3	13
VNYM	39	31	8	2	15	5
KJSM	6	71	4	9	3	7
GECR	43	1	35	11	5	5
ZGGS	29	24	41	1	1	4
XCDZ	5	18	52	1	8	16
GLCR	31	45	9	11	0	4
DDCX	83	14	2	0	0	1
NSCJ	58	33	4	1	1	3
FGDX	99	0	0	0	0	1
MIXP	30	36	10	18	0	6
EZHH	3	74	6	2	5	10
HXWH	16	4	20	9	27	24
XFDS	25	34	31	4	5	1
ZYKO	6	78	10	2	1	3
DYFJ	61	32	6	0	0	1
FFEW	33	9	57	0	0	1
ZLTV	51	27	17	1	0	4
ZSVA	59	33	6	0	0	2
IOPH	74	22	3	0	0	1
UCPG	57	28	4	7	3	1
NIKQ	55	13	19	0	8	5
REPI	8	18	67	4	2	1
YRSW	84	15	0	0	0	1
QSDD	73	24	2	0	0	1
VRZI	69	22	1	2	2	4
RLAK	36	58	4	0	0	2
FRMM	37	33	2	27	0	1
NNLS	40	49	4	0	6	1
WQZZ	63	19	10	4	2	2
FGIF	32	24	39	3	1	1
IIHL	22	56	9	9	3	1
YZBE	99	0	0	0	0	1
AGAY	90	7	2	0	0	1
ZHEB	80	13	1	0	4	2
RKKG	55	42	2	0	0	1
NAGB	29	25	28	15	1	2
OKLN	48	17	34	0	0	1
PWEJ	94	5	0	0	0	1
JTRC	19	23	8	23	23	4
MXAV	46	50	0	2	1	1
IEXB	26	8	35	4	19	8
LDBI	56	2	33	2	0	7
UMFD	38	0	27	18	9	8
KUKG	15	22	16	9	2	36
QHNO	53	3	24	13	2	5
VDIY	4	20	63	5	1	7
MEUX	61	28	6	0	1	4
IFZU	5	34	60	0	0	1
PGYD	58	29	8	3	0	2
FLSF	39	45	1	11	0	4
HTRU	99	0	0	0	0	1
IACZ	93	6	0	0	0	1
GIPC	21	78	0	0	0	1
QDVG	72	7	6	10	2	3
HVGO	42	19	9	10	12	8
HGNV	94	0	3	2	0	1
LFNR	41	38	14	0	0	7
QCHV	64	8	14	13	0	1
XSXG	84	13	1	0	0	2
EVER	64	32	3	0	0	1
WPKP	86	4	2	4	1	3
ILPH	31	67	1	0	0	1
OEJR	30	23	25	11	2	9
YYLJ	4	72	17	4	1	2
AIVO	3	22	44	2	18	11
MXMF	96	3	0	0	0	1
EFHB	4	34	5	14	29	14
VYKW	57	29	8	4	0	2
HADD	7	21	50	1	12	9
UTZN	58	34	0	4	1	3
CYGM	46	41	7	4	0	2
FQIU	60	10	17	6	1	6
OADB	36	63	0	0	0	1
SHIP	78	0	6	7	6	3
CVNJ	57	12	2	13	6	10
HZES	92	0	4	2	1	1
HBPH	72	4	6	15	1	2
UQWH	51	5	22	10	8	4
SEMW	96	3	0	0	0	1
IAKG	0	27	37	0	16	20
EVCJ	9	67	19	1	3	1
OAMB	19	36	17	24	1	3
BKCS	69	8	18	4	0	1
CNQP	77	11	7	1	2	2
PIBS	3	64	1	1	14	17
WHVY	88	1	10	0	0	1
JMDV	56	7	33	2	1	1
FZGZ	41	51	6	1	0	1
GIJK	65	23	9	2	0	1
ADQN	64	10	23	0	2	1
NUTX	80	6	12	1	0	1
FXWY	13	10	42	23	1	11
FZVM	2	60	20	16	1	1
CSIY	6	13	2	23	55	1
VJNB	50	41	5	2	0	2
TBAN	95	4	0	0	0	1
ABTD	37	56	5	1	0	1
THVT	90	8	0	1	0	1
QDMA	87	5	4	3	0	1
OOTJ	76	8	13	0	0	3
FSZP	33	46	14	6	0	1
FAEE	40	14	29	8	5	4
VAEI	56	27	1	2	3	11
JJNM	88	10	1	0	0	1
IAUT	31	0	11	20	27	11
RKEN	72	6	17	0	0	5
CXDJ	54	6	18	7	7	8
TTDH	57	21	4	5	6	7
TBSE	13	19	59	3	4	2
BWRH	66	29	4	0	0	1
XZMR	29	70	0	0	0	1
PJVR	30	29	30	0	10	1
IYUX	48	7	16	11	8	10
VLCG	44	3	27	7	5	14
ACUS	62	27	6	1	0	4
ZKOF	55	27	16	1	0	1
FZMI	29	63	4	2	1	1
NIYT	13	0	10	54	22	1
EQHB	29	13	7	19	31	1
XPXM	32	62	2	1	0	3
VSUW	17	75	5	0	2	1
CFGO	11	76	8	3	1	1
HDSH	18	74	7	0	0	1
CAZA	25	61	9	1	3	1
EHLK	33	13	12	1	6	35
SJMA	84	8	0	1	1	6
PNNX	98	1	0	0	0	1
YBZL	85	12	2	0	0	1
LXUN	6	13	60	3	4	14
QBFL	0	5	58	2	27	8
MHHX	58	28	1	3	9	1
EHNR	16	30	3	28	7	16
KCLJ	13	70	5	2	5	5
WNBX	83	13	0	1	0	3
EOHC	36	50	2	6	5	1
TYXV	37	28	25	2	7	1
JCDM	58	16	2	6	13	5
XHLS	66	25	1	7	0	1
AITQ	19	46	32	1	0	2
SBDP	18	50	26	3	0	3
BSZX	0	9	2	24	18	47
LAHD	65	17	8	7	2	1
FSWO	56	1	6	14	5	18
QHCV	90	9	0	0	0	1
ACHQ	61	36	0	1	1	1
ZOJQ	15	39	32	8	5	1
LNDY	75	15	8	0	1	1
FPDH	70	16	4	4	3	3
POCY	27	5	32	6	24	6
WZDQ	11	26	2	60	0	1
BCIR	77	4	18	0	0	1
KRWV	32	49	15	0	0	4
WMGB	46	30	19	0	2	3
VPMV	24	53	21	0	0	2
HXUW	99	0	0	0	0	1
YAQK	78	21	0	0	0	1
JZPU	89	8	2	0	0	1
JPLE	87	0	5	4	0	4
FZMB	86	5	0	7	0	2
UKUN	54	4	8	19	4	11
TNAB	11	77	8	3	0	1
BUDP	1	23	59	0	2	15
AIDF	69	1	22	7	0	1
SWBJ	95	1	3	0	0	1
FEWQ	35	3	57	0	0	5
WFKO	72	13	13	0	0	2
ENVY	29	10	9	51	0	1
LSVW	81	6	2	6	4	1
HKZB	29	48	0	20	2	1
HDEO	43	44	0	7	0	6
GGWS	46	19	4	15	4	12
FAKB	37	8	33	13	7	2
HCFD	93	2	1	3	0	1
UWHB	81	4	3	11	0	1
AOYP	95	3	0	1	0	1
JGUA	96	3	0	0	0	1
YDIL	34	40	13	4	5	4
BDFE	81	8	8	1	0	2
VRDK	74	2	13	0	6	5
BTXM	7	6	61	7	15	4
AOFI	8	56	5	10	14	7
RFLI	21	29	36	2	0	12
JNJF	90	3	0	3	2	2
TOBD	46	28	15	8	0	3
VNPN	25	31	18	23	2	1
DSON	73	25	1	0	0	1
MVQW	31	43	0	10	12	4
QNSY	74	11	4	9	1	1
MVGY	79	0	11	8	1	1
AGVD	15	8	56	2	18	1
KZFY	50	42	5	2	0	1
CFZD	18	69	3	4	3	3
NNAQ	35	28	33	0	0	4
YNJQ	18	49	14	17	1	1
LNHK	29	1	43	12	9	6
TXBZ	82	11	3	0	2	2
ZTPU	5	47	32	11	1	4
ALAJ	67	8	23	1	0	1
GDFZ	1	90	6	0	0	3
DYRS	7	92	0	0	0	1
IRMU	70	17	10	1	1	1
QJGU	5	91	2	0	0	2
KZSR	99	0	0	0	0	1
OHJB	39	11	2	28	3	17
MLLQ	21	31	44	0	3	1
WIXS	2	75	21	1	0	1
MQRO	40	8	42	2	2	6
QPZB	75	11	10	0	3	1
QTTI	76	20	0	2	0	2
WVGP	10	73	11	3	2	1
NXAH	83	0	1	4	6	6
VVOL	95	4	0	0	0	1
TDWU	45	46	7	1	0	1
BAME	36	11	25	6	6	16
VIYT	26	34	12	8	14	6
SKWL	69	24	6	0	0	1
CSME	41	52	4	0	0	3
BRLJ	96	2	1	0	0	1
XAWK	49	8	4	7	16	16
NQIS	16	38	34	4	4	4
VQXB	13	22	11	13	26	15
HILE	88	7	3	0	1	1
OSGI	7	21	26	5	15	26
ZJMZ	63	21	3	9	1	3
CVXQ	22	18	31	23	5	1
BJTS	91	0	5	0	2	2
HNOR	67	0	29	0	3	1
DISW	94	0	1	3	0	2
ZYMZ	78	5	6	3	6	2
QGLL	40	27	30	2	0	1
WKEW	72	0	9	7	6	6
EEKP	53	9	29	5	0	4
EHSH	30	25	11	9	23	2
MRXG	95	0	4	0	0	1
CDFM	67	13	14	1	0	5
JASF	65	29	1	3	1	1
NOCV	60	18	1	17	2	2
PXFK	70	7	20	2	0	1
ASPH	55	3	9	29	0	4
FGAB	2	22	25	19	23	9
FHNT	41	48	7	0	1	3
XYIM	32	65	1	0	0	2
BFAA	58	29	2	9	1	1
ROXA	6	30	33	21	4	6
XHHU	59	16	19	2	3	1
YTYB	67	27	1	1	0	4
SFSV	54	27	4	0	9	6
KXXZ	97	1	1	0	0	1
SHQP	22	19	44	4	1	10
RPWB	78	17	0	4	0	1
SCSS	56	23	16	1	1	3
BYTH	52	9	35	1	2	1
NCZL	6	24	34	19	7	10
TICC	81	2	2	12	1	2
FASC	80	16	3	0	0	1
IKBR	15	25	49	7	2	2
NHAM	20	1	5	4	3	67
IYDP	13	61	20	4	0	2
GLHD	62	13	23	0	0	2
KBEV	27	11	26	23	7	6
JSUS	2	72	20	2	3	1
FSGJ	86	6	6	1	0	1
LJQR	54	1	38	4	2	1
WNRZ	17	40	7	15	20	1
ROKO	36	9	31	17	3	4
XBFT	99	0	0	0	0	1
XSEU	85	5	7	2	0	1
CGNT	18	36	21	3	0	22
VWZN	8	76	9	6	0	1
UDNY	2	17	16	18	33	14
UXSA	81	8	1	4	2	4
YEWT	27	61	8	0	0	4
HJQI	19	73	6	1	0	1
LDFJ	55	40	3	1	0	1
IUBN	34	39	9	11	5	2
SAWR	25	66	0	8	0	1
CMSU	26	63	7	2	0	2
GOPZ	1	62	21	6	3	7
BUAA	97	1	0	0	1	1
XTXI	31	45	0	16	1	7
ONNF	83	10	1	0	0	6
ETAG	11	77	6	5	0	1
WBMD	66	7	24	2	0	1
LXGY	95	1	1	0	2	1
WWYK	74	22	1	2	0	1
XRQA	80	6	7	0	4	3
SKWH	28	3	46	19	0	4
VGUR	80	1	0	12	0	7
FLHQ	67	24	8	0	0	1
HKCX	41	48	8	2	0	1
ZOPX	73	24	1	1	0	1
NGWO	1	13	21	21	30	14
HBTD	39	17	39	1	1	3
DXVZ	93	0	3	0	0	4
NHSK	0	2	3	38	43	14
HTKZ	66	2	4	11	11	6
WWEH	98	0	0	1	0	1
WNIU	6	93	0	0	0	1
YXBS	9	89	1	0	0	1
BEGT	85	7	3	3	0	2
ZFIJ	93	3	1	0	2	1
LMRK	95	4	0	0	0	1
PETE	77	8	10	2	1	2
MDRU	39	26	29	0	3	3
SPZO	42	54	0	0	0	4
YQFI	68	21	10	0	0	1
KULZ	64	18	2	12	0	4
FQCG	56	39	1	1	1	2
OBTV	7	65	6	16	4	2
DELZ	81	11	7	0	0	1
CTYM	40	37	21	1	0	1
BSCH	92	2	0	2	2	2
SOSS	74	23	2	0	0	1
OGVM	25	8	43	7	10	7
QCQC	91	1	2	1	0	5
RVGC	87	4	7	0	1	1
NJAB	72	11	16	0	0	1
POMZ	64	22	10	1	1	2
CQQN	46	30	20	0	0	4
KMJL	59	0	9	3	26	3
POJG	11	51	21	11	3	3
OSFP	37	24	1	30	5	3
GAXL	21	51	6	13	7	2
HDZM	74	13	9	0	3	1
ZVMB	94	4	1	0	0	1
ZUCZ	43	45	4	7	0	1
ZEJS	1	51	33	4	5	6
QCYR	88	2	4	0	5	1
DECD	46	49	1	1	2	1
UISE	9	68	9	10	3	1
OHVZ	36	41	5	6	2	10
KHXW	48	20	26	1	4	1
AWSL	41	45	10	3	0	1
VLZF	24	12	17	42	3	2
DEUL	86	1	9	3	0	1
XYVI	35	55	9	0	0	1
GDWB	26	32	28	6	7	1
FFBT	56	25	11	5	0	3
APAP	72	14	11	2	0	1
DNCD	28	59	4	0	6	3
XCXJ	74	11	3	5	4	3
XEJG	68	21	8	2	0	1
VRKI	24	33	19	13	10	1
UBXF	42	31	22	3	1	1
FQVP	33	15	43	8	0	1
QXVL	37	23	39	0	0	1
JOVL	91	1	4	1	1	2
URTV	41	56	0	1	0	2
ZGIE	50	17	25	6	1	1
CJRN	24	70	1	2	0	3
TTTQ	6	82	9	0	0	3
YUMW	35	52	1	11	0	1
AEBN	66	2	17	6	0	9
TGLU	62	35	2	0	0	1
NJEM	36	28	3	28	0	5
EFAW	41	14	31	2	3	9
DGCQ	9	58	25	0	6	2
VDEO	7	2	90	0	0	1
BOVP	39	49	0	4	1	7
CWVE	11	39	32	12	0	6
TWGO	69	9	14	2	4	2
VQDZ	88	9	1	1	0	1
MNWG	58	29	5	5	0	3
ZQAS	88	4	7	0	0	1
JNWN	96	0	0	0	3	1
BDZA	55	21	19	0	0	5
GMHO	9	1	8	53	19	10
SCST	3	61	2	8	3	23
UYOT	16	30	50	1	1	2
FZBN	92	5	0	2	0	1
MVKV	42	18	17	8	1	14
AHCI	95	1	1	0	0	3
PMIX	61	27	5	6	0	1
PEEA	51	15	29	2	1	2
SYNG	30	54	4	10	0	2
LXAU	18	74	3	3	0	2
LOFS	36	35	18	9	0	2
XATU	47	18	29	3	0	3
RJEN	66	24	5	0	4	1
RVZH	53	41	0	2	0	4
GZPZ	61	17	12	3	6	1
IRKR	91	4	4	0	0	1
AXWM	13	30	32	24	0	1
FQMX	66	1	9	14	6	4
MSTS	95	1	3	0	0	1
OZXL	44	41	8	0	3	4
ETWG	40	38	9	4	6	3
KLAJ	36	20	39	1	0	4
OHYO	66	30	0	0	3	1
DTET	29	41	16	1	10	3
UFHC	30	41	18	4	5	2
IEQP	55	3	27	0	11	4
OQCZ	22	29	32	4	7	6
NREL	80	4	7	1	1	7
UMZJ	90	2	0	5	2	1
IOFC	7	24	56	0	6	7
TVAX	41	1	57	0	0	1
QWJK	10	39	47	3	0	1
UESV	86	7	3	1	2	1
KKPX	61	31	5	2	0	1
DWBZ	36	50	7	3	3	1
LYLT	18	16	46	0	16	4
UXYM	37	4	18	24	12	5
CTGP	66	12	3	14	0	5
NVVY	30	27	29	1	5	8
HQFK	19	46	33	1	0	1
JRMZ	66	25	0	3	4	2
OWGB	62	15	4	3	3	13
AWPO	80	5	9	0	5	1
MSOR	61	27	6	4	0	2
NODB	83	14	2	0	0	1
EFAV	20	0	27	50	0	3
GVWF	30	43	21	3	2	1
EXGO	52	40	2	4	1	1
CYAS	87	9	0	2	1	1
ZRNO	33	44	13	3	6	1
GIGN	27	17	9	22	5	20
ZPRE	54	24	8	3	0	11
CNYE	15	68	13	3	0	1
FQOP	96	0	3	0	0	1
KORU	55	17	13	1	12	2
EVDZ	15	6	51	13	12	3
BCDL	72	13	4	10	0	1
QJQM	31	35	5	28	0	1
IIYO	66	2	29	1	1	1
VGMM	94	2	1	2	0	1
FYVF	48	31	11	8	1	1
GSNP	82	2	6	3	0	7
WNLB	53	4	20	10	9	4
JDLD	6	47	28	17	0	2
WDWI	99	0	0	0	0	1
MFKI	11	56	11	12	2	8
MDKT	71	0	25	0	2	2
GCQZ	99	0	0	0	0	1
HNNQ	69	27	0	3	0	1
IBAU	80	10	2	0	6	2
QDKV	44	46	1	1	4	4
HMFN	22	46	14	1	0	17
UWLN	57	31	9	1	0	2
RMHD	79	18	0	1	0	2
TLBR	49	29	7	12	1	2
AUVL	34	48	8	4	1	5
ICOR	6	82	8	1	1	2
GESJ	40	44	3	9	2	2
ZCJW	20	57	5	13	3	2
IFDO	65	13	13	6	1	2
WCJE	0	2	90	0	5	3
UQKB	24	49	2	12	4	9
XMXV	43	16	4	13	5	19
NRNI	74	16	3	2	3	2
GUCI	95	0	0	2	0	3
JGZM	47	8	2	31	3	9
MAQC	8	58	26	3	2	3
DLXT	69	28	0	2	0	1
GONU	79	20	0	0	0	1
HBFJ	28	1	24	41	1	5
ZESL	56	24	13	6	0	1
FPOB	44	34	10	9	0	3
USGR	91	3	3	1	0	2
GUEX	41	47	7	0	3	2
AUZY	11	80	8	0	0	1
OFPO	91	4	4	0	0	1
BIGJ	93	0	1	2	0	4
VIFT	47	21	29	1	0	2
FVPI	69	29	0	1	0	1
SRWR	4	83	7	3	2	1
LQVX	72	18	7	0	1	2
YUTF	64	16	8	7	3	2
PTQH	11	87	1	0	0	1
GDHI	14	82	2	0	1	1
